stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url
1058,5000512,Braddock Rd+Dunleigh Dr,,38.810669,-77.261337,,
1060,5000513,Braddock Rd+Stonehaven Dr,,38.810692,-77.244576,,
1061,5000514,Braddock Rd+Red Fox Dr,,38.810707,-77.257805,,
1064,4000090,Yoakum Pkwy+Watergate Apt,,38.810738,-77.13945,,
1065,5000516,Braddock Rd+Stone Haven Dr,,38.810745,-77.245407,,
1067,5000517,Pommeroy Dr+Bacon Ct,,38.810768,-77.285492,,
1071,5000519,Braddock Rd+King David Bl,,38.810810000000004,-77.26178,,
1073,5000520,Braddock Rd+Southampton Dr,,38.810829,-77.239632,,
1074,5000521,Braddock Rd+Wakefield Chapel Rd,,38.810837,-77.235519,,
1076,3000390,St Barnabas Rd+Alice Av,,38.810856,-76.967865,,
1078,4000095,Pendleton St+N Columbus St,,38.810867,-77.047089,,
1079,5000523,Braddock Rd+Red Fox Dr,,38.810947,-77.257767,,
1083,5000524,Braddock Rd+Bradfield Dr,,38.81094,-77.263374,,
1085,5000526,Braddock Rd+Glen Park Rd,,38.810955,-77.231171,,
1088,4000100,N Washington St+Pendleton St,,38.810978,-77.045761,,
1089,5000528,Braddock Rd+Inverchapel Rd,,38.811005,-77.228012,,
1090,3000391,Galloway Dr+Fenwood Av,,38.811031,-76.983856,,
1091,5000529,Braddock Rd+Southampton Dr,,38.811047,-77.24057,,
1092,5000530,Braddock Rd+Wakefield Chapel Rd,,38.811085,-77.235786,,
1093,4000101,Pendleton St+N Patrick St,,38.811096,-77.048805,,
1094,5000531,Braddock Rd+Queensberry Av,,38.811096,-77.225014,,
1096,5000533,Braddock Rd+Port Royal Rd,,38.811131,-77.223267,,
1101,5000536,Braddock Rd+Inverchapel Rd,,38.811279,-77.228592,,
1102,5000537,Braddock Rd+Glen Park Rd,,38.811279,-77.23101,,
1103,4000104,Pendleton St+N Henry St,,38.811283,-77.049881,,
1104,4000105,Pendleton St+N Henry St,,38.811295,-77.050339,,
1105,3000392,St Barnabas Rd+Virginia Ln,,38.811317,-76.967674,,
1106,5000538,Braddock Rd+Queensberry Av,,38.811363,-77.22496,,
1112,4000109,Pendleton St+N Payne St,,38.811581,-77.052505,,
1116,4000112,Pendleton St+N West St,,38.811684,-77.053078,,
1119,3000393,Helmont Dr+Clearview Av,,38.811817,-76.980148,,
1120,3000394,Fisher Rd+Temple Bl,,38.811821,-76.950302,,
1123,4000117,Duke St+Cameron Station Bl,,38.811943,-77.119194,,
1125,4000119,S Reynolds St+Duke St,,38.81197,-77.126404,,
1126,3000395,Fisher Rd+Temple Bl,,38.811993,-76.950218,,
1127,4000120,Duke St+S Jordan St,,38.811993,-77.109032,,
1129,4000122,Duke St+S Jordan St,,38.812126,-77.109344,,
1130,4000123,Duke St+N Pickett St,,38.812126,-77.119286,,
1131,4000124,S Reynolds St+Duke St,,38.812164,-77.12632,,
1132,4000125,N Washington St+Wythe St,,38.812191,-77.045319,,
1133,4000126,S Van Dorn St+Stevenson Av,,38.812202,-77.131172,,
1139,4000132,S Van Dorn St+Stevenson Av,,38.812378,-77.131355,,
1140,4000133,Yoakum Pkwy+Stevenson Av,,38.812428,-77.1399,,
1143,4000136,Duke St+N Paxton St,,38.81255,-77.124237,,
1145,3000396,Fisher Rd+Fisher Dr,,38.812622,-76.948502,,
1147,4000138,Duke St+N Paxton St,,38.812679,-77.123566,,
1152,3000397,St Barnabas Rd+Larry Av,,38.812836,-76.966042,,
1154,3000398,Fisher Rd+Fisher Dr,,38.812851,-76.948311,,
1158,4000142,Stevenson Av+S Whiting St,,38.812984,-77.13768,,
1160,5000546,Braddock Rd+Humphries Dr,,38.813107,-77.268181,,
1161,5000547,Commonwealth Bl+Pumphrey Dr,,38.813126,-77.295815,,
1164,3000399,Helmont Dr+Dundalk Dr,,38.813175,-76.982712,,
1165,5000548,Commonwealth Bl+Pommeroy Dr,,38.813198,-77.284195,,
1170,3000400,St Barnabas Rd+Rosecroft Village Dr,,38.813232,-76.965782,,
1171,4000148,Duke St+N Ripley St,,38.813232,-77.126335,,
1173,5000552,Braddock Rd+Humphries Dr,,38.813282,-77.267937,,
1174,5000553,Commonwealth Bl+Wheatstone Dr,,38.813358,-77.298714,,
1176,4000149,Duke St+N Ripley St,,38.813423,-77.126053,,
1177,3000401,Fisher Rd+Holton Ln,,38.813427,-76.946526,,
1180,5000554,Commonwealth Bl+Gainsborough Dr,,38.813598999999996,-77.29039,,
1181,5000555,Sideburn Rd+Linfield St,,38.813679,-77.308578,,
1184,4000153,N Washington St+Montgomery St,,38.813774,-77.045189,,
1188,4000157,N Pickett St+Holmes Run Pw,,38.81385,-77.119263,,
1192,5000556,Commonwealth Bl+Roberts Rd,,38.813896,-77.302444,,
1193,5000557,Twinbrook Rd+Heathwood Ct,,38.813988,-77.275116,,
1194,4000160,N Pickett St+Holmes Run Pkwy,,38.814014,-77.119072,,
1195,5000558,Commonwealth Bl+Coleridge Dr,,38.814034,-77.285782,,
1203,5000560,Twinbrook Rd+Heathwood Ct,,38.814201,-77.275154,,
1205,3000404,St Barnabas Rd+#5401,,38.814293,-76.964378,,
1208,3000407,St Barnabas Rd+Arts Dr,,38.814335,-76.964127,,
1209,5000561,Commonwealth Bl+Dequincey Dr,,38.814358,-77.287621,,
1211,5000562,Commonwealth Bl+Commonwealth Ct,,38.814362,-77.30822,,
1214,3000408,Livingston Rd+Shawnee Dr,,38.814419,-76.995178,,
1215,3000409,Temple Hill Rd+Fisher Rd,,38.814449,-76.946068,,
1216,3000410,Allentown Rd+Maxwell Dr,,38.814537,-76.894508,,
1221,3000411,Indian Head Hwy+Livingston Dr,,38.815159,-76.998726,,
1224,3000414,St Barnabas Rd+Winston St,,38.815266,-76.962997,,
1225,5000565,Braddock Rd+Olley Ln,,38.815426,-77.270439,,
1228,4000172,Holmes Run Pkwy+Green House Condo,,38.81559,-77.12146,,
1230,3000416,Temple Hill Rd+Spring Ter,,38.815605,-76.946671,,
1232,4000175,Holmes Run Pkwy+Green House Condo,,38.815651,-77.12175,,
1235,5000566,Ravensworth Rd+Heritage Dr,,38.815758,-77.207222,,
1237,4000179,N Jordan St+Taney Av,,38.815834,-77.10881,,
1238,4000180,Taney Av+N Howard St,,38.81588,-77.110878,,
1239,3000417,Temple Hill Rd+Spring Ter,,38.815903,-76.94709,,
1240,4000181,Taney Av+N Howard St,,38.815914,-77.110832,,
1241,3000418,St Barnabas Rd+Wheeler Rd,,38.815926,-76.96254,,
1242,4000182,N Jordan St+Taney Av,,38.815956,-77.108665,,
1244,5000567,Heritage Dr+Bristow Dr,,38.816013,-77.208748,,
1245,4000184,Mt Vernon Av+E Spring St,,38.816029,-77.056732,,
1246,1000001,DC Village Ln SW+Blue Plains Dr SW,,38.816036,-77.017685,,
1247,4000185,Mt Vernon Av+E Spring St,,38.816055,-77.056847,,
1248,3000419,Auth Rd+Carswell Av,,38.816105,-76.900291,,
1250,5000568,Heritage Dr+Bristow Dr,,38.816151,-77.208794,,
1252,3000422,Allentown Rd+Command Dr,,38.816174,-76.893471,,
1253,3000423,Indian Head Hwy+Livingston Rd,,38.815559,-76.998459,,
1256,1000003,Shepherd Pkwy SW+DC Village Ln SW,,38.816284,-77.018105,,
1257,5000569,Twinbrook Rd+Twinbrook Run Dr,,38.816303,-77.274597,,
1258,5000570,Americana Dr+Sauquoit Ln,,38.816341,-77.21846,,
1261,3000424,Indian Head Hwy+Talbert Dr,,38.816589,-76.999008,,
1263,5000571,Americana Dr+Sauquoit Ln,,38.816631,-77.218361,,
1265,4000190,E Abingdon+2 St,,38.816685,-77.043854,,
1266,4000191,Holmes Run Pkwy+Parc View Apt,,38.816757,-77.124527,,
1267,4000192,Holmes Run Pkwy+Parc View Apt,,38.816853,-77.124481,,
1268,5000572,Ravensworth Rd+Brook Hills Dr,,38.816914,-77.206398,,
1272,4000193,W Abingdon Dr+2 St,,38.817062,-77.045067,,
1273,4000194,Mt Vernon Av+E Glendale Av,,38.817097,-77.056938,,
1279,5000573,Oreana Dr+Killebrew Dr,,38.817448,-77.217155,,
1281,4000199,Mt Vernon Av+E Glendale Av,,38.817471,-77.057091,,
1282,5000574,Killebrew Dr+Oreana Dr,,38.817478,-77.216736,,
1284,4000201,N Jordan St+N Howard St,,38.817482,-77.107956,,
1285,4000202,Taney Av+N Latham St,,38.817513,-77.113525,,
1288,5000575,Americana Dr+Entrance To Pool,,38.817631,-77.221054,,
1289,5000576,Twinbrook Rd+Braddock Rd,,38.817631,-77.273819,,
1290,4000204,N Jordan St+N Howard St,,38.817642,-77.107834,,
1291,3000431,Temple Hill Rd+Hagan Rd,,38.817715,-76.949265,,
1293,5000578,Little River Tpk+Oasis Dr,,38.817852,-77.142181,,
1294,4000205,Holmes Run Pkwy+N Ripley St,,38.817875,-77.125847,,
1295,5000579,Heritage Dr+Newcastle Dr,,38.817883,-77.212311,,
1298,5000580,Heritage Dr+Newcastle Dr,,38.817905,-77.212563,,
1299,3000432,St Barnabas Rd+St Barnabas Church,,38.817932,-76.959953,,
1300,4000208,Taney Av+Naylor Pl,,38.817932,-77.115662,,
1302,3000433,St Barnabas Rd+St Barnabas Church,,38.818008,-76.960045,,
1303,4000209,N Howard St+N Imboden St,,38.818069,-77.106331,,
1305,4000210,Holmes Run Pkwy+N Ripley St,,38.818108,-77.126381,,
1306,4000211,N Howard St+N Imboden St,,38.818115,-77.106659,,
1309,3000435,Temple Hill Rd+Hagan Rd,,38.818172,-76.949669,,
1310,3000436,Allentown Rd+Andrews Manor Ctr,,38.818211,-76.890587,,
1311,4000213,Taney Av+N Pickett St,,38.818253,-77.117142,,
1312,4000214,Taney Av+N Pickett St,,38.818256,-77.117821,,
1313,5000582,Ravensworth Rd+Newcastle Dr,,38.818256,-77.205536,,
1314,3000437,Allentown Rd+Andrews Manor Ctr,,38.818375,-76.890724,,
1318,4000216,Mt Vernon Av+E Alexandria Av,,38.818455,-77.057182,,
1319,3000439,Audrey Ln+Indian Head Hwy,,38.818462,-77.00061,,
1322,4000217,N Van Dorn St+Holmes Run Pky,,38.818634,-77.128448,,
1323,4000218,Holmes Run Pkwy+N Van Dorn St,,38.818707,-77.127388,,
1325,5000583,Little River Tpk+Manitoba Dr,,38.818741,-77.144936,,
1326,4000220,N Howard St+#801,,38.818798,-77.105171,,
1328,4000222,Mt Vernon Av+E Alexandria Av,,38.818821,-77.057335,,
1330,3000442,Audrey Ln+Indian Head Hwy,,38.81897,-76.998688,,
1332,4000223,Howard St+Foxchase Apt,,38.819023,-77.105179,,
1335,4000224,Holmes Run Pkwy+N Van Dorn St,,38.819057,-77.127991,,
1336,5000586,Killebrew Dr+Heritage Dr,,38.819096,-77.214371,,
1337,3000443,Audrey Ln+Neptune Av,,38.819103,-76.998711,,
1338,4000225,Taney Av+N Paxton St,,38.819107,-77.12043,,
1339,5000587,Little River Tpk+Southland Av,,38.819118,-77.147461,,
1340,5000588,Killebrew Dr+Heritage Dr,,38.819126,-77.214516,,
1341,3000444,Kennebec St+Deal Dr,,38.81916,-76.993553,,
1342,4000226,Taney Av+N Paxton St,,38.81916,-77.120987,,
1344,3000445,Kennebec St+Glassmanor Dr,,38.819279,-76.992851,,
1345,3000446,Auth Rd+Braymer Av,,38.819286,-76.903824,,
1348,4000229,N Van Dorn St+Holmes Run Pkwy,,38.819324,-77.128319,,
1349,5000589,Pickett Rd+Braddock Rd,,38.819328,-77.275665,,
1351,5000590,Little River Tpk+Southland Av,,38.819359,-77.147644,,
1352,5000591,Braddock Rd+Pickett Rd,,38.819416,-77.27623,,
1357,1000004,ML King Jr Av SW+Joliet St SW,,38.819626,-77.010818,,
1358,5000593,Little River Tpk+Brookside Dr,,38.81958,-77.150642,,
1362,5000594,Little River Tpk+Brookside Dr,,38.819664,-77.149918,,
1364,4000233,Mt Vernon Av+E Nelson Av,,38.819748,-77.057495,,
1366,3000450,Kennebec St+#1101,,38.819759,-76.990417,,
1367,4000235,Mt Vernon Av+E Nelson Av,,38.819782000000004,-77.057426,,
1369,3000451,Kennebec St+#1100,,38.819855,-76.990295,,
1371,1000005,Shepherd Pw SW+Fire Training Ctr,,38.820011,-77.016602,,
1373,5000597,Twinbrook Rd+Nan Mill Ln,,38.819969,-77.273003,,
1376,3000452,Kennebec St+Owens Rd,,38.820129,-76.988724,,
1381,5000601,Americana Dr+Herkimer St,,38.820255,-77.221428,,
1386,4000238,Taney Av+N Pelham St,,38.820404,-77.123474,,
1387,1000006,Shepherd Pkwy SW+Fire Training Ctr,,38.820408,-77.016602,,
1388,1000007,Irvington St SW+ML King Jr Av SW,,38.820381,-77.010574,,
1389,3000454,St Barnabas Rd+Lime St,,38.820473,-76.957336,,
1393,3000456,Audrey Ln+Deal Dr,,38.820477,-76.995735,,
1396,3000458,Deal Dr+Audrey Ln,,38.82066,-76.995544,,
1398,4000240,Taney Av+N Ripley St,,38.820721,-77.123741,,
1400,1000008,Irvington St SW+Ivanhoe St SW,,38.820721,-77.008347,,
1401,3000459,Indian Head Hwy+Southern Av,,38.82077,-77.001022,,
1402,5000605,Little River Tpk+Cherokee Av,,38.820778,-77.156013,,
1403,5000606,Little River Tpk+Merritt Rd,,38.820801,-77.155258,,
1405,4000242,N Howard St+Ormond Av,,38.820816,-77.10363,,
1407,5000607,Ravensworth Rd+Rocart Dr,,38.820877,-77.20372,,
1409,3000460,Indian Head Hwy+Southern Av,,38.820904,-77.000946,,
1415,5000611,Twinbrook Rd+Hermitage Dr,,38.820957,-77.271667,,
1417,4000246,N Howard St+Ormond Av,,38.821072,-77.103729,,
1419,3000462,Temple Hill Rd+Rickey Av,,38.821144,-76.949898,,
1425,4000249,Mt Vernon Av+E Mason Av,,38.821247,-77.057777,,
1431,5000618,Little River Tpk+Virginia St,,38.821468,-77.15876,,
1433,3000465,Temple Hill Rd+Rickey Av,,38.821495,-76.949944,,
1436,1000009,Southern Av SE+S Capitol St SW,,38.821579,-77.000999,,
1437,3000466,Suitland Rd+Allentown Rd,,38.821594,-76.886978,,
1438,4000252,Mt Vernon Av+E Mason Av,,38.821674,-77.057777,,
1441,3000467,Southern Av+S Capitol St,,38.821747,-77.000641,,
1444,5000622,Little River Tpk+Green Spring Rd,,38.821865,-77.159515,,
1448,4000255,W Abingdon+Slaters Ln,,38.82193,-77.044273,,
1449,4000256,Taney Av+N Van Dorn St,,38.821949000000004,-77.125412,,
1453,4000258,E Abingdon+Slaters Ln,,38.822021,-77.043449,,
1454,3000470,St Barnabas Rd+Hagan Rd,,38.822033,-76.955002,,
1455,4000259,N Van Dorn St+Taney Av,,38.822048,-77.126022,,
1457,3000471,St Barnabas Rd+Hagan Rd,,38.822067,-76.954727,,
1459,5000628,Pickett Rd+Helenwood Dr,,38.822132,-77.276649,,
1465,5000632,Braddock Rd+Dequincey Dr,,38.82222,-77.280052,,
1470,1000010,ML King Jr Av SW+#4660,,38.822418,-77.011353,,
1471,4000262,N Van Dorn St+Taney Av,,38.822426,-77.125313,,
1474,3000474,Auth Rd+Henderson Wy,,38.822449,-76.910332,,
1475,5000637,Little River Tpk+Braddock Rd,,38.82246,-77.16288,,
1482,1000012,ML King Jr Av SW+Blue Plains Dr SW,,38.822582,-77.01149,,
1484,5000640,Little River Tpk+Braddock Rd,,38.822521,-77.162048,,
1489,5000643,Ravensworth Rd+Davian Dr,,38.822765,-77.2024,,
1490,3000478,Auth Rd+Gloria Dr,,38.822781,-76.910614,,
1492,5000644,Braddock Rd+Braddock Green Ct,,38.822788,-77.280373,,
1493,3000480,Owens Rd+#1100,,38.822792,-76.989899,,
1495,4000264,N Howard St+Alexandria Hosp,,38.82288,-77.103844,,
1497,3000481,Owens Rd+#1100,,38.822693,-76.989929,,
1498,3000482,Temple Hill Rd+St Barnabas Rd,,38.822891,-76.949883,,
1501,3000483,Wheeler Rd+Iverson Pl,,38.822937,-76.969383,,
1503,1000013,Overlook Av SW+Shepherd Pw SW,,38.822987,-77.017334,,
1504,3000485,Wheeler Rd+Iverson Pl,,38.823158,-76.969795,,
1505,4000265,N Howard St+Alexandria Hosp,,38.823174,-77.103897,,
1506,5000647,Ravensworth Rd+Davian Dr,,38.823025,-77.202171,,
1509,4000266,Mt Vernon Av+E Bellefonte Av,,38.82304,-77.058029,,
1512,5000650,Twinbrook Rd+Tara Dr,,38.823055,-77.27253,,
1516,1000014,6 St SE+Southern Av SE,,38.823132,-76.999481,,
1521,1000015,Overlook Av SW+Shepherd Pkwy SW,,38.823273,-77.017426,,
1522,3000487,Suitland Rd+Lou Ln,,38.82328,-76.889145,,
1523,4000272,Mt Vernon Av+E Bellefonte Av,,38.82333,-77.058174,,
1524,5000653,Little River Tpk+Minor Ln,,38.823345,-77.166504,,
1527,3000488,St Barnabas Rd+Raleigh Rd,,38.823364,-76.950409,,
1529,5000656,Little River Tpk+Pinecrest Vista Dr E,,38.823433,-77.165848,,
1531,5000658,Americana Dr+#7914,,38.823574,-77.221039,,
1532,4000273,N Van Dorn St+Sanger Av,,38.823605,-77.124008,,
1534,5000660,Americana Dr+#7914,,38.823608,-77.221077,,
1536,5000662,Pickett Rd+St Charles Pl,,38.823799,-77.27581,,
1539,5000664,Braddock Rd+Sideburn Rd,,38.823883,-77.307335,,
1540,3000489,Raleigh Rd+St Barnabas Rd,,38.823891,-76.950371,,
1541,3000490,Iverson St+Sutler Dr,,38.823914,-76.985222,,
1544,1003803,Southern Av SE+Barnaby Rd SE,,38.824013,-76.997826,,
1545,4000276,N Van Dorn St+Richenbacher Av,,38.82402,-77.12307,,
1547,3000492,Suitland Rd+Tournament St,,38.824047,-76.890427,,
1550,3000494,Iverson St+Sutler Dr,,38.824066,-76.985313,,
1552,5000665,Braddock Rd+Herend Pl,,38.824097,-77.282166,,
1553,5000666,Braddock Rd+Herend Pl,,38.824131,-77.281837,,
1555,3000496,Iverson St+Owens Rd,,38.82415,-76.990898,,
1556,5000667,Braddock Rd+Sideburn Rd,,38.824181,-77.30835,,
1558,1000018,ML King Jr Av SW+Galveston Pl SW,,38.824257,-77.012238,,
1559,5000668,Braddock Rd+Carriage Park Rd,,38.824272,-77.305412,,
1560,3000497,Southern Av SE+Barnaby Rd SE,,38.824276,-76.997314,,
1561,1000019,S Capitol St SW+Galveston St SW,,38.824291,-77.006226,,
1562,1000020,S Capitol St SW+1 St SW,,38.824295,-77.006126,,
1563,4000278,Seminary Rd+N Howard St,,38.824295,-77.104774,,
1564,5000669,Little River Tpk+Willow Run Rd,,38.824364,-77.170616,,
1566,5000671,Little River Tpk+Pinecrest Vista Dr W,,38.824417,-77.169815,,
1570,4000279,Mt Vernon Av+E Windsor Av,,38.824535,-77.058281,,
1571,5000673,Braddock Rd+Carriage Park Rd,,38.824539,-77.305046,,
1572,5000674,Ravensworth Rd+Rawlins Rd,,38.824604,-77.201187,,
1580,3000500,Iverson Pl+#4708,,38.824718,-76.968269,,
1584,4000283,N Van Dorn St+Wycklow Ct,,38.82476,-77.121979,,
1585,5000678,Ravensworth Rd+Rawlins Rd,,38.824776,-77.200966,,
1586,3000501,Iverson Pl+#4707,,38.82478,-76.96833,,
1590,4000287,N Van Dorn St+Wycklow Ct,,38.824978,-77.121956,,
1591,3000502,Southern Av+Owens Rd,,38.824989,-76.996414,,
1593,1000024,ML King Jr Av SW+Forrester St SW,,38.825035,-77.012451,,
1594,3000503,St Barnabas Rd+Pohanka Pl,,38.825062,-76.9468,,
1595,3004095,Wheeler Rd+Brierfield Rd,,38.825062,-76.974136,,
1607,1000026,S Capitol St SW+Forrester St SW,,38.825321,-77.006943,,
1608,5000684,Little River Tpk+Columbia Rd,,38.825321,-77.17453,,
1610,3000505,Southview Dr+#1373,,38.825386,-76.984543,,
1612,1000027,S Capitol St SE+Forrester St SE,,38.825348,-77.006859,,
1613,3000506,St Barnabas Rd+Pohanka Pl,,38.825356,-76.946648,,
1616,3000508,Suitland Rd+Marianne Dr,,38.82547,-76.8918,,
1619,3000509,Southview Dr+#1373,,38.825527,-76.984772,,
1620,1003802,Southern Av SE+Bonini Rd SE,,38.825527,-76.995819,,
1621,5000686,Pickett Rd+Twinbrook Rd,,38.825531,-77.274185,,
1622,4000296,Mt Vernon Av+E Custis Av,,38.825535,-77.058578,,
1623,5000687,Little River Tpk+Pinecrest Heights Dr,,38.8256,-77.174774,,
1626,5000688,Braddock Rd+Roanoke Ln,,38.825687,-77.313019,,
1627,5000689,Patriot Dr+Americana Dr,,38.825706,-77.219254,,
1631,1000028,ML King Jr Av SW+Elmira St SW,,38.82579,-77.012634,,
1633,5000693,Patriot Dr+#7923,,38.825832,-77.217072,,
1634,5000694,Patriot Dr+Americana Dr,,38.825848,-77.219368,,
1635,5000695,Jayhawk St+Royal Court Dr,,38.825855,-77.199081,,
1637,5000697,Jayhawk St+Royal Court Dr,,38.825878,-77.198875,,
1639,5000698,Patriot Dr+#7923,,38.825924,-77.217087,,
1640,4000298,Seminary Rd+N Pickett St,,38.825928,-77.108231,,
1642,5000699,Braddock Rd+Roanoke Ln,,38.825993,-77.313026,,
1644,5000700,Braddock Rd+Forestdale Dr,,38.826042,-77.299995,,
1645,4000300,N Van Dorn St+Maris Av,,38.826103,-77.119713,,
1646,5000701,Little River Tpk+Pinecrest Pkwy,,38.826115,-77.176537,,
1650,5000703,Jayhawk St+King Edward Ct,,38.826218,-77.196091,,
1653,5000704,Braddock Rd+Fairfax Cemetery,,38.826408,-77.286522,,
1654,5000705,Little River Tpk+Conwell Dr,,38.826256,-77.177689,,
1655,5000706,Braddock Rd+Burke Station Rd,,38.826321,-77.288605,,
1656,5000707,Braddock Rd+Forestdale Dr,,38.826332,-77.299881,,
1660,5000709,Braddock Rd+Tapestry Dr,,38.82642,-77.295227,,
1661,5000710,Braddock Rd+Red Spruce Rd,,38.826424,-77.292519,,
1662,3000515,Suitland Rd+Poplar Rd,,38.826439,-76.892845,,
1664,5000712,Jayhawk St+Elan Pl,,38.826454,-77.195648,,
1665,4000304,N Van Dorn St+Maris Av,,38.826485,-77.119469,,
1668,4000306,Seminary Rd+N Pickett St,,38.826588,-77.109253,,
1670,5000713,Braddock Rd+Red Spruce Rd,,38.826611,-77.291817,,
1672,5000715,Braddock Rd+Tapestry Dr,,38.826675,-77.294586,,
1674,3000518,Southview Dr+#1271,,38.826691,-76.98719,,
1675,1000030,Livingston Ter SE+4 St SE,,38.826714,-77.001137,,
1677,3000519,Southview Dr+#1271,,38.826771,-76.987244,,
1678,4000309,Mt Vernon Av+E Oxford Av,,38.826729,-77.058678,,
1679,5000716,Little River Tpk+Logsdon Dr,,38.826767,-77.17926,,
1683,3000521,Suitland Rd+Poplar Rd,,38.826797,-76.893028,,
1686,3000523,Southview Dr+#1333,,38.826874,-76.985382,,
1687,3000524,Southview Dr+#1333,,38.826946,-76.985451,,
1688,3000525,Southern Av+Park Southern Apt,,38.826958,-76.993889,,
1691,4000311,Mt Vernon Av+E Oxford Av,,38.827023,-77.058846,,
1692,4000312,Seminary Rd+#4647,,38.827095,-77.109657,,
1693,3000527,St Barnabas Rd+Stamp Rd,,38.827103,-76.944283,,
1695,5000720,Little River Tpk+Roberts Av,,38.827408,-77.18042,,
1697,3000528,Southview Dr+Southview Ct,,38.827179,-76.989784,,
1698,5000721,Backlick Rd+Jayhawk St,,38.827198,-77.194382,,
1700,5000723,Backlick Rd+Jayhawk St,,38.827232,-77.194603,,
1701,3000529,Southview Dr+Southview Ct,,38.827278,-76.990364,,
1702,4000313,N Van Dorn St+Parkside Apt,,38.827282,-77.117508,,
1706,5000726,Little River Tpk+Morning Wind Ct,,38.827412,-77.181267,,
1708,1000033,S Capitol St SW+Danbury St SW,,38.827507,-77.007721,,
1713,5000730,Patriot Dr+Briarwood Ct N,,38.827709,-77.215721,,
1714,4000316,N Beauregard St+Roanoke Av,,38.827724,-77.127335,,
1715,4000317,Kenmore Av+N Van Dorn St,,38.827732,-77.114632,,
1717,4000318,Mt Vernon Av+E Uhler Av,,38.827782,-77.05899,,
1720,4000319,Seminary Rd+Library Ln,,38.827847,-77.110786,,
1721,1000034,Overlook Av SW+Magazine Av SW,,38.827854,-77.017418,,
1723,3000530,St Barnabas Rd+Stamp Rd,,38.8279,-76.943832,,
1727,5000735,Patriot Dr+Briarwood Ct S,,38.82803,-77.215416,,
1729,4000321,N Beauregard St+Roanoke Av,,38.828056,-77.126305,,
1730,5000736,Americana Dr+Inverton Rd,,38.82806,-77.218788,,
1731,4000322,Mt Vernon Av+Mt Ida Av,,38.828079,-77.058937,,
1733,1000035,S Capitol St SE+Danbury St SE,,38.828114,-77.007607,,
1738,4000323,Seminary Rd+N Kenmore Av,,38.828182,-77.11087,,
1739,3002839,Wheeler Rd+Calais Ct,,38.828213,-76.97908,,
1742,3000533,St Barnabas Rd+Holly Tree Dr,,38.828259,-76.943176,,
1749,5000743,Little River Tpk+Hillbrook Dr,,38.828487,-77.185707,,
1751,4000325,N Van Dorn St+N Kenmore Av,,38.82848,-77.114838,,
1752,1000036,Chesapeake St SE+2 St SE,,38.828457,-77.013634,,
1754,3000534,Suitland Rd+Randolph Rd,,38.828514,-76.894424,,
1755,5000746,Little River Tpk+Evergreen Ln,,38.828514,-77.184708,,
1757,1000037,Chesapeake St SE+2 St SE,,38.828548,-77.013733,,
1759,5000747,Patriot Dr+Forest Glen Ct,,38.828571,-77.213058,,
1760,4000326,Seminary Rd+N Kenmore Av,,38.828625,-77.110947,,
1762,5000748,Patriot Dr+Forest Glen Ct,,38.82864,-77.213142,,
1765,1000038,4 St SE+Chesapeake St SE,,38.828682,-77.000587,,
1770,1000039,ML King Jr Av SW+Chesapeake St SW,,38.828838,-77.012489,,
1771,1000040,ML King Jr Av SW+Chesapeake St SW,,38.828869,-77.012596,,
1776,3000538,Suitland Rd+Randolph Rd,,38.829021,-76.894951,,
1779,5000755,John Marr Dr+Little River Tpk,,38.829079,-77.190292,,
1781,4000329,Mt Vernon Av+E Randolph Av,,38.829185,-77.059135,,
1782,5000756,Little River Tpk+John Marr Dr,,38.829243,-77.189484,,
1784,5000757,Little River Tpk+John Marr Dr,,38.8293,-77.188461,,
1786,6000001,S Stafford St+36 St S,,38.829372,-77.087364,,
1787,5000758,Heritage Dr+Donnybrook Ct,,38.829464,-77.210915,,
1788,4000330,N Beauregard St+Reading Av,,38.829529,-77.125084,,
1791,6000002,S Stafford St+36 St S,,38.829571,-77.086929,,
1793,5000759,Heritage Dr+McWhorter Pl,,38.829868,-77.210426,,
1797,5000763,Little River Tpk+Backlick Rd,,38.829926,-77.193581,,
1798,4000331,Mt Vernon Av+Raymond Av,,38.829937,-77.059402,,
1799,1000042,S Capitol St SW+Brandywine St SW,,38.829952,-77.007721,,
1800,1000043,S Capitol St SE+Brandywine St SE,,38.829964,-77.007675,,
1801,6000003,36 St S+S Utah St,,38.829971,-77.089462,,
